consecutivo,folioviv,ic_rezedu,ic_asalud,ic_segsoc,trab,jedad,muj15a49,exc_lengua,depecon,dormi,num_ind,hacina,ing_mon,ing_trab,ing_negp,ing_rent,ing_tran,rururb,intt,intpc,teneciareg,locurbana,paredsol,techosol,lningtot
22937,285059,1,5,5,0,33,2,0,4,2,5,2.50,6021.94,0.00,0.00,0.00,6021.94,0,6021.94,1204.39,1,1,1.00,1.00,8.70
22938,285060,0,0,4,2,52,0,0,1,3,4,1.33,4481.41,4003.64,477.76,0.00,0.00,0,6473.33,1618.33,1,1,1.00,1.00,8.78
22939,285061,0,5,5,1,43,1,0,4,3,5,1.67,3202.92,3202.92,0.00,0.00,0.00,0,9219.34,1843.87,0,1,1.00,1.00,9.13
22940,285062,0,2,2,1,36,0,0,1,1,2,2.00,17348.67,0.00,0.00,17348.67,0.00,0,23365.09,11682.55,1,1,1.00,1.00,10.06
22941,285063,0,0,0,2,72,2,0,1,3,7,2.33,12511.39,8507.75,0.00,0.00,4003.64,0,18527.81,2646.83,1,1,1.00,1.00,9.83
22942,285064,1,0,0,0,85,0,0,1,2,2,1.00,5004.56,0.00,0.00,0.00,5004.56,0,10018.24,5009.12,1,1,1.00,1.00,9.21
22943,285065,0,0,0,0,23,0,0,0,1,2,2.00,8007.29,0.00,0.00,0.00,8007.29,0,8007.29,4003.64,1,1,1.00,1.00,8.99
22944,285066,0,0,0,2,35,0,0,0,1,2,2.00,13512.30,13512.30,0.00,0.00,0.00,0,12307.96,6153.98,1,1,1.00,1.00,9.42
22945,285067,0,0,1,1,39,1,0,1,2,4,2.00,10585.53,10009.11,0.00,0.00,576.42,0,18198.03,4549.51,1,1,1.00,1.00,9.81
22946,285069,0,0,0,2,42,0,0,1,2,4,2.00,9408.57,9408.57,0.00,0.00,0.00,0,10912.67,2728.17,1,1,0.00,1.00,9.30
22947,285070,0,1,3,3,39,0,0,0,2,4,2.00,11795.01,11795.01,0.00,0.00,0.00,0,12764.29,3191.07,1,1,1.00,1.00,9.45
22948,286001,0,0,0,1,34,0,0,0,1,1,1.00,5004.56,5004.56,0.00,0.00,0.00,0,5004.56,5004.56,1,1,1.00,1.00,8.52
22949,286002,0,0,0,1,51,0,0,0,3,4,1.33,7483.64,0.00,3917.31,0.00,3566.33,0,10456.72,2614.18,1,1,1.00,1.00,9.26
22950,286003,0,0,1,2,39,0,0,1,2,4,2.00,8405.24,8405.24,0.00,0.00,0.00,0,9608.52,2402.13,1,1,1.00,1.00,9.17
22951,286004,0,0,0,2,39,2,0,1,2,4,2.00,5669.48,5669.48,0.00,0.00,0.00,0,8677.69,2169.42,1,1,1.00,1.00,9.07
22952,286005,0,0,1,1,28,2,0,4,1,5,5.00,3372.87,3335.20,0.00,0.00,0.00,0,3372.87,674.57,1,1,1.00,1.00,8.12
22953,286006,1,0,2,1,52,0,0,1,1,2,2.00,5340.45,0.00,5340.45,0.00,0.00,0,5172.27,2586.14,1,1,1.00,1.00,8.55
22954,286007,1,0,2,1,44,0,0,1,2,2,1.00,4002.07,4002.07,0.00,0.00,0.00,0,5205.36,2602.68,1,1,1.00,1.00,8.56
22955,286008,0,1,2,1,45,0,0,0,2,2,1.00,3684.74,0.00,3684.74,0.00,0.00,0,5553.39,2776.70,0,1,1.00,1.00,8.62
22956,286009,1,1,2,1,57,0,0,0,1,2,2.00,2668.88,2402.19,0.00,0.00,266.69,0,3671.61,1835.81,1,1,1.00,1.00,8.21
22957,286010,0,0,0,1,25,0,0,0,1,1,1.00,13242.15,12990.99,0.00,0.00,0.00,0,9093.82,9093.82,1,1,1.00,1.00,9.12
22958,286011,0,0,0,0,66,0,0,0,1,1,1.00,3503.19,0.00,0.00,0.00,3503.19,1,4004.56,4004.56,1,0,1.00,1.00,8.30
22959,286012,1,0,4,2,58,0,0,0,2,4,2.00,3515.80,2402.04,718.37,0.00,395.39,1,3816.62,954.15,1,0,0.00,0.00,8.25
22960,286013,0,0,2,2,25,0,0,0,1,2,2.00,6085.54,2001.26,4084.28,0.00,0.00,1,6436.50,3218.25,0,0,1.00,1.00,8.77
22961,286014,0,0,0,0,87,0,0,0,1,1,1.00,2001.91,0.00,0.00,0.00,2001.91,1,2503.28,2503.28,1,0,1.00,1.00,7.83
22962,286015,1,1,1,1,61,0,0,0,1,1,1.00,2151.60,0.00,1150.68,0.00,1000.91,1,2652.97,2652.97,0,0,1.00,1.00,7.88
22963,286016,1,0,4,1,62,0,0,0,1,4,4.00,4675.85,4136.28,0.00,0.00,539.56,0,5177.22,1294.30,1,1,0.00,0.00,8.55
22964,286017,1,0,0,0,68,0,0,0,1,1,1.00,384.47,0.00,0.00,0.00,384.47,0,1387.21,1387.21,1,1,0.00,0.00,7.24
22965,286018,0,1,3,1,25,0,0,2,1,3,3.00,3002.73,3002.73,0.00,0.00,0.00,0,3604.38,1201.46,1,1,0.00,0.00,8.19
22966,286019,1,0,0,1,60,0,0,0,1,2,2.00,5418.64,3269.35,0.00,0.00,2051.61,0,6621.92,3310.96,1,1,1.00,1.00,8.80
22967,286020,0,0,0,1,31,0,0,3,2,4,2.00,5474.69,5404.92,0.00,0.00,0.00,0,6677.97,1669.49,1,1,1.00,1.00,8.81
22968,286021,0,0,5,1,58,0,0,2,4,6,1.50,9208.38,6005.47,0.00,0.00,3202.92,0,12216.59,2036.10,1,1,1.00,1.00,9.41
22969,286022,0,1,2,2,76,0,0,2,3,5,1.67,16584.72,16501.00,0.00,0.00,0.00,0,20595.67,4119.13,1,1,1.00,1.00,9.93
22970,286023,0,4,4,1,39,2,0,3,2,4,2.00,31701.74,31701.74,0.00,0.00,0.00,0,35712.68,8928.17,1,1,1.00,1.00,10.48
22971,286024,0,2,2,0,45,0,0,0,2,2,1.00,10026.71,0.00,10026.71,0.00,0.00,0,12533.55,6266.77,1,1,1.00,1.00,9.44
22972,286026,0,3,3,1,38,0,0,2,2,3,1.50,6005.47,6005.47,0.00,0.00,0.00,0,7208.75,2402.92,1,1,1.00,1.00,8.88
22973,286027,0,0,0,1,36,1,0,3,2,4,2.00,7006.38,7006.38,0.00,0.00,0.00,0,7006.38,1751.59,1,1,1.00,1.00,8.85
22974,286028,0,1,1,1,32,1,0,2,3,6,2.00,18411.72,15013.67,3342.24,0.00,0.00,0,20918.56,3486.43,0,1,1.00,1.00,9.95
22975,286029,0,0,0,0,68,0,0,1,1,2,2.00,6005.47,0.00,0.00,0.00,6005.47,0,7008.20,3504.10,1,1,1.00,1.00,8.85
22976,286030,0,0,0,1,42,0,0,2,3,3,1.00,11030.95,8007.29,0.00,0.00,3002.73,0,12535.06,4178.35,1,1,1.00,1.00,9.44
22977,286031,1,0,0,1,40,1,0,4,2,5,2.50,8007.29,8007.29,0.00,0.00,0.00,0,9511.40,1902.28,1,1,1.00,1.00,9.16
22978,286032,0,0,0,2,38,1,0,1,3,3,1.00,17901.06,17901.06,0.00,0.00,0.00,0,23917.48,7972.49,1,1,1.00,1.00,10.08
22979,286034,2,1,2,5,62,1,0,1,2,8,4.00,12386.72,12382.54,0.00,0.00,0.00,0,13389.46,1673.68,1,1,0.00,0.00,9.50
22980,286035,1,1,2,2,54,0,0,0,1,2,2.00,2157.79,2001.82,155.97,0.00,0.00,0,2157.79,1078.89,1,1,1.00,1.00,7.68
22981,286036,1,0,2,1,53,0,0,1,2,2,1.00,250.23,250.23,0.00,0.00,0.00,0,1171.95,585.97,1,1,1.00,0.00,7.07
22982,286037,3,3,3,2,84,0,0,1,2,3,1.50,1501.07,1501.07,0.00,0.00,0.00,0,2102.71,700.90,1,1,0.00,0.00,7.65
22983,286038,0,0,5,1,39,1,0,2,3,5,1.67,8957.51,0.00,5596.09,0.00,3361.41,0,10962.98,2192.60,1,1,1.00,1.00,9.30
22984,286039,3,0,6,2,47,1,0,0,2,6,3.00,6015.01,2001.82,2884.74,0.00,1128.45,0,6516.38,1086.06,1,1,1.00,1.00,8.78
22985,286040,1,0,0,0,74,0,0,0,2,1,0.50,1301.68,0.00,0.00,0.00,1301.68,0,2003.60,2003.60,0,1,1.00,1.00,7.60
22986,286041,0,0,0,0,61,0,0,0,1,1,1.00,3002.73,0.00,0.00,0.00,3002.73,0,4807.66,4807.66,1,1,1.00,1.00,8.48
22987,286042,0,4,4,2,64,2,0,2,3,6,2.00,12345.16,9842.88,0.00,2502.28,0.00,0,13648.54,2274.76,1,1,1.00,1.00,9.52
22988,286043,0,1,0,1,42,0,0,1,2,2,1.00,4536.86,4536.86,0.00,0.00,0.00,0,5539.60,2769.80,0,1,1.00,1.00,8.62
22989,286044,0,0,0,1,42,0,0,0,1,1,1.00,8207.85,8207.85,0.00,0.00,0.00,0,8207.85,8207.85,1,1,1.00,1.00,9.01
22990,286045,0,0,0,2,45,0,0,1,2,3,1.50,8509.13,5004.56,0.00,3503.95,0.00,0,11517.34,3839.11,1,1,1.00,1.00,9.35
22991,286046,0,0,0,2,33,0,0,1,2,3,1.50,16224.32,16217.34,0.00,0.00,0.00,0,17728.43,5909.48,1,1,1.00,1.00,9.78
22992,286047,0,3,3,1,24,0,0,0,2,5,2.50,18516.86,10009.11,0.00,0.00,8507.75,0,18516.86,3703.37,1,1,1.00,1.00,9.83
22993,286048,0,0,0,0,64,0,0,1,1,2,2.00,2502.28,0.00,0.00,0.00,2502.28,0,4006.38,2003.19,1,1,1.00,1.00,8.30
22994,286049,0,0,0,1,55,0,0,0,2,1,0.50,9008.20,9008.20,0.00,0.00,0.00,0,10512.31,10512.31,1,1,1.00,1.00,9.26
22995,286050,0,3,4,2,51,0,0,1,2,4,2.00,10509.57,10509.57,0.00,0.00,0.00,0,10509.57,2627.39,1,1,1.00,1.00,9.26
22996,286052,1,2,2,1,35,0,0,1,1,2,2.00,3920.57,0.00,3920.57,0.00,0.00,0,4722.76,2361.38,1,1,0.00,0.00,8.46
22997,286053,1,0,1,1,57,0,0,0,1,1,1.00,566.98,400.36,0.00,0.00,166.62,0,1569.72,1569.72,1,1,0.00,0.00,7.36
22998,286054,2,0,1,1,31,0,0,2,1,3,3.00,2402.19,2402.19,0.00,0.00,0.00,0,2402.19,800.73,1,1,1.00,1.00,7.78
22999,286055,0,0,2,2,42,0,0,1,2,4,2.00,8174.40,8006.96,0.00,0.00,0.00,0,9377.69,2344.42,1,1,1.00,1.00,9.15
23000,286056,0,1,2,2,50,0,0,0,2,2,1.00,23232.50,6005.47,9748.76,0.00,7478.27,0,24351.53,12175.77,1,1,1.00,1.00,10.10
23001,286057,0,1,5,2,38,0,0,1,2,5,2.50,7334.68,2402.19,4181.81,0.00,750.68,0,8036.59,1607.32,1,1,1.00,0.00,8.99
23002,286058,0,0,6,4,48,1,0,1,3,6,2.00,14135.90,7810.14,5484.99,0.00,840.77,0,15339.18,2556.53,1,1,1.00,1.00,9.64
23003,286059,0,1,4,1,30,2,0,1,2,4,2.00,22168.65,8007.29,14011.22,0.00,150.14,0,23003.67,5750.92,1,1,1.00,1.00,10.04
23004,286060,0,0,5,3,45,1,0,1,3,5,1.67,8607.84,8607.84,0.00,0.00,0.00,0,10111.94,2022.39,1,1,1.00,1.00,9.22
23005,286061,0,0,1,1,21,0,0,0,1,1,1.00,3068.39,2137.54,0.00,0.00,930.85,0,3068.39,3068.39,1,1,1.00,1.00,8.03
23006,286062,0,0,0,1,89,0,0,1,2,3,1.50,16098.40,11010.02,0.00,0.00,5088.38,0,17100.26,5700.09,1,1,1.00,1.00,9.75
23007,286063,1,0,0,0,78,0,0,0,1,1,1.00,2702.46,0.00,0.00,1000.91,1701.55,0,3705.20,3705.20,1,1,1.00,1.00,8.22
23008,287001,2,1,1,1,75,0,0,1,3,2,0.67,1265.01,0.00,863.79,0.00,401.23,1,1365.29,682.64,1,0,1.00,1.00,7.22
23009,287002,2,0,1,2,74,0,0,0,2,3,1.50,5007.08,232.12,4024.94,0.00,750.02,1,5508.45,1836.15,1,0,0.00,0.00,8.61
23010,287003,0,5,5,1,47,0,0,4,2,5,2.50,7389.73,0.00,7389.73,0.00,0.00,1,10397.94,2079.59,1,0,1.00,1.00,9.25
23011,287004,1,1,0,1,70,0,0,0,1,1,1.00,1316.64,982.07,0.00,0.00,334.57,1,1818.01,1818.01,0,0,0.00,0.00,7.51
23012,287005,2,1,2,1,65,0,0,0,1,2,2.00,352.48,0.00,108.24,0.00,244.24,1,452.75,226.38,1,0,0.00,0.00,6.12
23013,287006,0,0,5,1,37,1,0,4,2,5,2.50,3903.73,3903.73,0.00,0.00,0.00,1,4405.10,881.02,1,0,1.00,1.00,8.39
23014,287007,1,0,0,0,80,0,0,0,2,1,0.50,5339.13,0.00,0.00,0.00,5339.13,1,5940.77,5940.77,1,0,1.00,1.00,8.69
23015,287009,2,0,5,1,33,1,0,2,3,5,1.67,3895.48,3202.92,0.00,0.00,692.56,1,4196.30,839.26,1,0,1.00,0.00,8.34
23016,287010,1,0,3,2,74,1,0,1,2,3,1.50,2785.30,916.60,1433.75,0.00,434.94,1,3788.03,1262.68,1,0,1.00,1.00,8.24
23017,287011,2,0,0,1,64,0,0,1,1,2,2.00,1984.58,1984.58,0.00,0.00,0.00,1,2586.22,1293.11,1,0,1.00,1.00,7.86
23018,287012,1,0,1,0,41,0,0,0,1,1,1.00,254.27,0.00,0.00,0.00,254.27,1,855.92,855.92,1,0,0.00,0.00,6.75
23019,287013,0,0,0,1,46,0,0,0,1,2,2.00,8425.89,6424.07,0.00,0.00,2001.82,1,8726.71,4363.36,1,0,1.00,1.00,9.07
23020,287014,0,0,2,2,43,0,0,2,4,5,1.25,10860.82,10860.82,0.00,0.00,0.00,1,11863.56,2372.71,1,0,1.00,1.00,9.38
23021,287015,0,0,1,0,49,0,0,0,1,1,1.00,2001.82,0.00,0.00,0.00,2001.82,1,2001.82,2001.82,1,0,0.00,0.00,7.60
23022,287016,0,0,0,1,34,0,0,2,1,3,3.00,5304.83,5304.83,0.00,0.00,0.00,1,5304.83,1768.28,1,0,1.00,1.00,8.58
23023,287017,1,0,7,1,62,0,0,6,4,7,1.75,3503.19,3503.19,0.00,0.00,0.00,1,3954.42,564.92,1,0,1.00,1.00,8.28
23024,287018,1,0,1,1,78,0,0,0,1,1,1.00,1159.68,0.00,693.07,0.00,466.61,0,1460.50,1460.50,1,1,0.00,0.00,7.29
23025,287019,0,0,5,3,41,1,0,1,2,5,2.50,9286.25,9286.25,0.00,0.00,0.00,0,9887.89,1977.58,1,1,0.00,0.00,9.20
23026,287020,1,0,3,0,57,0,0,1,1,3,3.00,1348.88,0.00,882.29,0.00,466.59,0,1850.25,616.75,1,1,1.00,1.00,7.52
23027,287021,0,0,0,2,29,0,0,1,1,3,3.00,8125.70,8097.79,0.00,0.00,0.00,0,8927.89,2975.96,0,1,1.00,1.00,9.10
23028,287022,1,0,2,3,44,1,0,1,2,6,3.00,7476.24,7462.28,0.00,0.00,0.00,0,8278.43,1379.74,1,1,1.00,1.00,9.02
23029,287023,0,0,1,1,35,0,0,0,1,1,1.00,2285.65,2285.65,0.00,0.00,0.00,0,2987.56,2987.56,0,1,1.00,1.00,8.00
23030,287024,2,1,2,3,75,1,0,1,2,6,3.00,7236.14,3519.57,513.65,0.00,3202.92,0,8439.42,1406.57,1,1,1.00,1.00,9.04
23031,287025,1,0,0,0,77,0,0,0,1,1,1.00,1701.55,0.00,0.00,0.00,1701.55,0,3707.02,3707.02,1,1,1.00,1.00,8.22
23032,287027,0,0,1,1,32,0,0,1,1,2,2.00,15067.23,15011.41,0.00,0.00,0.00,0,14866.50,7433.25,1,1,1.00,1.00,9.61
23033,287028,1,1,3,0,63,2,0,1,1,3,3.00,1951.64,0.00,0.00,0.00,1951.64,0,3154.93,1051.64,0,1,1.00,1.00,8.06
23034,287029,0,0,0,1,54,0,0,1,3,3,1.00,28025.51,8007.29,0.00,0.00,20018.22,0,32036.46,10678.82,1,1,1.00,1.00,10.37
23035,287030,0,5,5,2,35,3,0,4,2,5,2.50,5137.40,0.00,0.00,5137.40,0.00,0,7142.87,1428.57,1,1,1.00,1.00,8.87
23036,287031,0,2,2,1,61,0,0,1,2,2,1.00,5605.10,5605.10,0.00,0.00,0.00,0,5605.10,2802.55,1,1,1.00,1.00,8.63
23037,287032,0,4,4,1,32,1,0,1,1,4,4.00,2767.89,1398.86,1002.63,0.00,366.40,0,2767.89,691.97,1,1,1.00,1.00,7.93
23038,287033,0,0,2,1,55,0,0,1,1,2,2.00,3997.23,3997.23,0.00,0.00,0.00,0,4195.73,2097.87,1,1,1.00,1.00,8.34
23039,287034,0,0,0,0,74,0,0,0,1,1,1.00,1898.68,0.00,0.00,0.00,1898.68,0,4405.53,4405.53,1,1,1.00,1.00,8.39
23040,287035,0,0,1,1,53,0,0,1,1,2,2.00,2802.31,131.82,2670.48,0.00,0.00,0,3805.05,1902.52,1,1,0.00,1.00,8.24
23041,287036,1,0,0,2,62,0,0,0,2,3,1.50,10641.23,7994.45,648.16,0.00,1998.61,0,12145.33,4048.44,1,1,1.00,1.00,9.40
23042,287039,1,0,0,0,66,0,0,0,1,1,1.00,1601.46,0.00,0.00,0.00,1601.46,0,2604.19,2604.19,0,1,1.00,1.00,7.86
23043,287040,1,0,2,0,50,1,0,1,1,2,2.00,2139.03,0.00,2139.03,0.00,0.00,0,3141.77,1570.88,1,1,1.00,1.00,8.05
23044,287041,0,0,4,0,48,1,0,3,1,4,4.00,2005.27,0.00,2005.27,0.00,0.00,0,2707.19,676.80,1,1,1.00,1.00,7.90
23045,287042,0,0,0,0,55,0,0,1,1,2,2.00,2302.10,0.00,0.00,0.00,2302.10,0,2803.47,1401.73,1,1,0.00,0.00,7.94
23046,287043,0,2,2,1,24,1,0,1,1,2,2.00,8237.71,0.00,8237.71,0.00,0.00,0,10510.22,5255.11,0,1,0.00,0.00,9.26
23047,287044,1,0,2,1,79,0,0,0,2,2,1.00,5596.18,0.00,5170.79,425.39,0.00,0,6990.50,3495.25,1,1,1.00,1.00,8.85
23048,287045,0,0,0,1,36,0,0,0,1,1,1.00,30906.40,30027.34,0.00,0.00,0.00,0,17357.49,17357.49,1,1,1.00,1.00,9.76
23049,287047,0,1,2,1,32,0,0,2,1,3,3.00,3071.43,2402.19,669.24,0.00,0.00,0,3885.11,1295.04,0,1,0.00,0.00,8.26
23050,287048,1,0,0,2,59,0,0,1,1,2,2.00,5396.91,0.00,3395.09,0.00,2001.82,0,8405.12,4202.56,1,1,1.00,1.00,9.04
23051,287049,2,0,5,2,47,1,0,2,3,5,1.67,5304.83,3002.73,2302.10,0.00,0.00,0,6508.11,1301.62,0,1,1.00,1.00,8.78
23052,287050,0,0,5,3,37,2,0,1,2,5,2.50,6102.50,6102.50,0.00,0.00,0.00,0,7105.23,1421.05,1,1,1.00,1.00,8.87
23053,287051,2,0,0,1,62,0,0,0,2,2,1.00,5805.29,2802.55,0.00,0.00,3002.73,0,7108.84,3554.42,1,1,1.00,1.00,8.87
23054,287052,1,3,3,1,31,0,0,2,2,3,1.50,22159.58,22020.05,0.00,0.00,0.00,0,22159.58,7386.53,1,1,1.00,1.00,10.01
23055,287053,0,2,1,1,42,1,0,0,1,2,2.00,3953.92,1634.88,0.00,0.00,2319.03,0,4956.65,2478.33,0,1,1.00,1.00,8.51
23056,287054,0,2,2,2,40,0,0,0,1,2,2.00,5770.38,2252.44,3517.94,0.00,0.00,0,6973.66,3486.83,0,1,1.00,1.00,8.85
23057,287055,2,0,3,2,56,1,0,2,1,3,3.00,4007.85,0.00,4007.85,0.00,0.00,0,4463.57,1487.86,1,1,0.00,0.00,8.40
23058,287056,1,0,6,4,74,1,0,1,4,10,2.50,15395.03,13978.13,0.00,0.00,1416.90,0,15796.12,1579.61,1,1,0.00,0.00,9.67
23059,287057,0,1,1,1,28,0,0,0,1,1,1.00,2502.53,0.00,2502.53,0.00,0.00,0,2234.89,2234.89,1,1,1.00,1.00,7.71
23060,287059,0,0,0,1,71,0,0,1,2,3,1.50,17294.56,12010.93,0.00,0.00,5004.56,0,19300.03,6433.34,1,1,1.00,1.00,9.87
23061,287060,3,0,0,1,65,1,0,2,3,6,2.00,12211.49,12010.93,0.00,0.00,200.56,0,15017.41,2502.90,1,1,1.00,1.00,9.62
23062,287061,0,0,4,2,56,1,0,0,2,4,2.00,8891.58,8808.02,0.00,0.00,83.56,0,10395.69,2598.92,0,1,1.00,1.00,9.25
23063,287062,0,0,0,1,34,1,0,1,1,2,2.00,9002.08,9002.08,0.00,0.00,0.00,0,11508.92,5754.46,1,1,1.00,1.00,9.35
23064,287064,0,0,1,3,41,0,0,1,2,6,3.00,10565.38,9008.20,1501.37,0.00,0.00,0,11367.57,1894.60,0,1,1.00,1.00,9.34
23065,287065,0,4,4,1,46,0,0,3,3,4,1.33,10009.11,0.00,0.00,10009.11,0.00,0,10811.30,2702.83,1,1,1.00,1.00,9.29
23066,287066,0,0,0,2,46,0,0,1,3,4,1.33,12010.93,7006.38,5004.56,0.00,0.00,0,12612.58,3153.14,1,1,1.00,1.00,9.44
23067,287068,1,0,0,0,33,0,0,2,1,3,3.00,3998.57,0.00,0.00,0.00,3998.57,0,3998.57,1332.86,1,1,1.00,1.00,8.29
23068,287069,1,0,2,1,24,1,0,2,1,3,3.00,4604.19,4604.19,0.00,0.00,0.00,0,4604.19,1534.73,1,1,1.00,1.00,8.43
23069,287070,1,0,3,2,58,0,0,1,1,3,3.00,4807.06,4003.64,803.41,0.00,0.00,0,5809.79,1936.60,1,1,1.00,1.00,8.67
23070,287071,0,1,1,0,22,0,0,0,2,1,0.50,4203.83,0.00,0.00,0.00,4203.83,0,4203.83,4203.83,1,1,1.00,1.00,8.34
23071,287072,0,0,4,1,27,1,0,3,2,4,2.00,4404.01,4404.01,0.00,0.00,0.00,0,5908.12,1477.03,0,1,1.00,1.00,8.68
23072,287073,0,0,0,2,42,0,0,0,2,2,1.00,16869.08,13011.85,3843.28,0.00,0.00,0,20880.03,10440.02,1,1,1.00,1.00,9.95
23073,287074,0,1,6,1,43,2,0,5,2,6,3.00,7807.11,7807.11,0.00,0.00,0.00,0,13823.53,2303.92,1,1,1.00,1.00,9.53
23074,287075,0,0,1,2,43,1,0,2,2,5,2.50,11310.30,11310.30,0.00,0.00,0.00,0,13315.77,2663.15,1,1,1.00,1.00,9.50
23075,287076,1,0,0,4,38,0,0,0,2,4,2.00,18650.99,18650.99,0.00,0.00,0.00,0,20155.10,5038.77,1,1,1.00,1.00,9.91
23076,287077,0,0,5,2,39,1,0,0,2,5,2.50,16239.78,7807.11,6097.52,0.00,2335.16,0,16239.78,3247.96,1,1,1.00,1.00,9.70
23077,288001,0,0,0,2,36,1,0,1,3,4,1.33,21725.78,18986.83,2738.96,0.00,0.00,0,34717.87,8679.47,1,1,1.00,1.00,10.46
23078,288002,0,0,1,4,63,0,0,1,3,6,2.00,16722.70,14124.50,0.00,0.00,2598.20,0,21763.78,3627.30,1,1,1.00,1.00,9.99
23079,288003,1,3,4,3,42,0,0,1,2,5,2.50,9561.58,9561.58,0.00,0.00,0.00,0,9561.58,1912.32,1,1,1.00,1.00,9.17
23080,288004,0,0,3,1,28,1,0,2,1,3,3.00,3397.64,3397.64,0.00,0.00,0.00,0,5212.43,1737.48,0,1,1.00,1.00,8.56
23081,288005,0,0,0,2,53,0,0,0,2,2,1.00,6395.56,6395.56,0.00,0.00,0.00,0,9591.90,4795.95,0,1,1.00,1.00,9.17
23082,288006,0,0,1,1,59,0,0,1,2,3,1.50,8594.73,1998.61,0.00,0.00,6596.12,1,10107.06,3369.02,1,0,1.00,1.00,9.22
23083,288007,1,0,4,1,69,2,0,0,3,4,1.33,11492.03,8993.76,0.00,0.00,2498.27,1,13004.35,3251.09,1,0,1.00,1.00,9.47
23084,288008,0,0,3,2,36,1,0,1,1,3,3.00,5255.71,3357.67,1898.04,0.00,0.00,1,5255.71,1751.90,1,0,1.00,1.00,8.57
23085,288009,0,0,2,1,76,1,0,0,2,4,2.00,8832.63,247.68,0.00,0.00,8584.96,1,9840.85,2460.21,1,0,1.00,1.00,9.19
23086,288010,0,4,4,2,38,0,0,1,2,4,2.00,13990.29,2997.92,0.00,10992.37,0.00,1,17519.05,4379.76,1,0,1.00,1.00,9.77
23087,288011,0,0,1,1,22,0,0,0,1,1,1.00,6603.47,5821.23,0.00,0.00,782.25,0,6595.08,6595.08,1,1,1.00,1.00,8.79
23088,288012,0,0,3,1,35,0,0,2,3,3,1.00,4929.54,4929.54,0.00,0.00,0.00,0,6945.97,2315.32,1,1,1.00,1.00,8.85
23089,288013,0,0,1,1,23,0,0,0,1,1,1.00,2225.65,564.72,0.00,0.00,1660.94,0,4457.59,4457.59,1,1,1.00,1.00,8.40
23090,288014,0,0,3,1,56,1,0,2,2,3,1.50,3297.71,3297.71,0.00,0.00,0.00,0,3297.71,1099.24,1,1,1.00,1.00,8.10
23091,288015,0,1,3,2,42,0,0,0,3,3,1.00,11416.66,5596.12,529.70,0.00,5290.83,0,12021.59,4007.20,1,1,1.00,1.00,9.39
23092,288016,1,0,2,1,56,0,0,1,1,2,2.00,2997.92,0.00,2997.92,0.00,0.00,0,4006.14,2003.07,1,1,1.00,1.00,8.30
23093,288017,0,0,1,1,56,0,0,0,1,1,1.00,4996.53,4996.53,0.00,0.00,0.00,0,6004.75,6004.75,1,1,1.00,1.00,8.70
23094,288018,3,0,4,2,65,0,0,1,2,4,2.00,6409.90,6388.97,0.00,0.00,0.00,0,7922.23,1980.56,1,1,1.00,1.00,8.98
23095,288019,1,1,0,1,61,0,0,0,2,2,1.00,6476.22,3977.96,0.00,0.00,2498.27,0,7988.55,3994.27,1,1,1.00,1.00,8.99
23096,288021,0,1,2,2,25,0,0,0,1,2,2.00,5857.47,5857.47,0.00,0.00,0.00,0,7369.80,3684.90,0,1,1.00,1.00,8.91
23097,288022,1,1,2,1,58,0,0,0,2,2,1.00,3000.37,2917.98,82.39,0.00,0.00,0,4411.87,2205.93,1,1,1.00,1.00,8.39
23098,288023,1,2,6,3,53,1,0,1,2,6,3.00,7984.82,7984.82,0.00,0.00,0.00,0,9194.68,1532.45,1,1,1.00,1.00,9.13
23099,288024,0,0,2,2,20,0,0,0,2,2,1.00,9312.22,9312.22,0.00,0.00,0.00,0,10622.90,5311.45,0,1,1.00,1.00,9.27
23100,288025,2,1,3,2,49,0,0,1,2,3,1.50,2643.80,2394.00,249.80,0.00,0.00,0,4156.13,1385.38,1,1,1.00,1.00,8.33
23101,288026,0,0,0,1,20,0,0,0,1,1,1.00,6995.15,6995.15,0.00,0.00,0.00,0,7492.34,7492.34,1,1,1.00,1.00,8.92
23102,288027,1,1,1,0,58,0,0,0,1,1,1.00,665.60,0.00,0.00,0.00,665.60,0,2177.92,2177.92,1,1,1.00,1.00,7.69
23103,288028,1,2,2,1,70,0,0,1,1,2,2.00,3197.78,3197.78,0.00,0.00,0.00,0,3903.53,1951.77,0,1,1.00,0.00,8.27
23104,288029,0,0,4,2,65,1,0,0,3,6,2.00,16808.09,12591.26,1498.71,0.00,2718.11,0,18320.41,3053.40,1,1,1.00,1.00,9.82
23105,288030,0,0,0,0,63,0,0,1,1,2,2.00,1898.68,0.00,0.00,0.00,1898.68,0,3411.01,1705.50,1,1,0.00,0.00,8.13
23106,288031,0,0,0,2,51,1,0,1,3,4,1.33,12933.73,11991.68,0.00,886.24,0.00,0,17974.81,4493.70,1,1,1.00,1.00,9.80
23107,288032,0,1,1,1,45,0,0,0,1,1,1.00,5087.50,0.00,5087.50,0.00,0.00,0,6095.72,6095.72,1,1,1.00,1.00,8.72
23108,288033,0,2,2,2,45,0,0,1,3,3,1.00,8547.31,329.56,8217.75,0.00,0.00,0,10563.75,3521.25,1,1,1.00,1.00,9.27
23109,288034,1,1,2,2,45,2,0,2,4,6,1.50,7348.19,7324.47,0.00,0.00,0.00,0,9868.73,1644.79,1,1,1.00,1.00,9.20
